Symbol,Category,CategoryName,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap,Brand,인버스,레버리지,헤지
459580,6,채권,KODEX CD금리액티브(합성),1056985,2,95,0.01,1057017.0,0.8251,36376,38448,93049,KODEX,False,False,False
357870,6,채권,TIGER CD금리투자KIS(합성),55400,2,5,0.01,55395.0,0.8098,18863,1044,69345,TIGER,False,False,False
360750,4,해외주식,TIGER 미국S&P500,21625,5,-50,-0.23,21588.0,17.0672,366127,7914,62799,TIGER,False,False,False
69500,1,국내 시장지수,KODEX 200,32960,5,-10,-0.03,33031.0,-3.8692,594313,19562,56114,KODEX,False,False,False
423160,6,채권,KODEX KOFR금리액티브(합성),108935,2,25,0.02,108902.0,0.8005,6236,679,44412,KODEX,False,False,False
133690,4,해외주식,TIGER 미국나스닥100,138585,2,135,0.1,137844.0,20.516,23790,3294,43848,TIGER,False,False,False
488770,7,기타,KODEX 머니마켓액티브,101395,2,25,0.02,101403.0,0.9158,8013,812,38919,KODEX,False,False,False
449170,6,채권,TIGER KOFR금리액티브(합성),107455,2,25,0.02,107422.0,0.84,11398,1224,34771,TIGER,False,False,False
381170,4,해외주식,TIGER 미국테크TOP10 INDXX,25160,5,-35,-0.14,25012.0,27.5373,94055,2363,30657,TIGER,False,False,False
379800,4,해외주식,KODEX 미국S&P500TR,19840,5,-35,-0.18,19806.0,17.1184,112891,2238,28649,KODEX,False,False,False
273130,6,채권,KODEX 종합채권(AA-이상)액티브,117060,2,35,0.03,117048.0,2.4557,982,114,28405,KODEX,False,False,False
381180,4,해외주식,TIGER 미국필라델피아반도체나스닥,19205,2,265,1.4,18835.0,8.863,178480,3423,27041,TIGER,False,False,False
122630,3,국내파생,KODEX 레버리지,14765,5,-35,-0.24,14836.0,-9.4248,1706497,25112,24635,KODEX,False,True,False
455890,6,채권,RISE 머니마켓액티브,53390,2,5,0.01,53392.0,0.8977,6020,321,22169,RISE,False,False,False
278530,1,국내 시장지수,KODEX 200TR,11560,5,-30,-0.26,11577.0,-3.4971,10374,119,22074,KODEX,False,False,False
102110,1,국내 시장지수,TIGER 200,33040,5,-135,-0.41,33088.0,-3.4544,103037,3400,18998,TIGER,False,False,False
458730,4,해외주식,TIGER 미국배당다우존스,12980,5,-5,-0.04,12954.0,11.1539,80066,1038,18724,TIGER,False,False,False
371460,4,해외주식,TIGER 차이나전기차SOLACTIVE,9505,5,-85,-0.89,9597.0,40.8223,88494,840,18215,TIGER,False,False,False
481050,6,채권,KODEX 1년은행양도성예금증서+액티브(합성),1023190,2,95,0.01,1023190.0,0.8044,166,169,18084,KODEX,False,False,False
233740,3,국내파생,KODEX 코스닥150레버리지,7020,2,25,0.36,7040.0,-14.1191,3938672,27452,17775,KODEX,False,True,False
453850,6,채권,ACE 미국30년국채액티브(H),8175,5,-70,-0.85,8159.0,-8.4906,117786,962,17732,ACE,False,False,True
310970,1,국내 시장지수,TIGER MSCI Korea TR,13880,5,-40,-0.29,13907.0,-4.8531,396,5,17336,TIGER,False,False,False
379810,4,해외주식,KODEX 미국나스닥100TR,20795,2,30,0.14,20682.0,20.6215,203360,4224,16511,KODEX,False,False,False
214980,6,채권,KODEX 단기채권PLUS,112895,2,15,0.01,112899.0,0.8757,370,41,16393,KODEX,False,False,False
360200,4,해외주식,ACE 미국S&P500,21860,5,-45,-0.21,21825.0,17.0451,56893,1242,15849,ACE,False,False,False
385540,6,채권,RISE 종합채권(A-이상)액티브,108675,5,-80,-0.07,108615.0,2.6038,22,2,13659,RISE,False,False,False
453540,6,채권,TIGER 25-10 회사채(A+이상)액티브,54030,5,-5,-0.01,54037.0,0.9905,3605,194,12907,TIGER,False,False,False
367380,4,해외주식,ACE 미국나스닥100,23815,2,20,0.08,23687.0,20.6459,31965,760,12408,ACE,False,False,False
229200,1,국내 시장지수,KODEX 코스닥150,11555,5,-25,-0.22,11553.0,-4.9652,1034472,11920,11919,KODEX,False,False,False
148020,1,국내 시장지수,RISE 200,33210,5,-75,-0.23,33259.0,-3.6112,50566,1677,11457,RISE,False,False,False
252670,3,국내파생,KODEX 200선물인버스2X,2440,5,-5,-0.2,2446.0,7.7092,17367455,42573,11419,KODEX,True,False,False
476550,6,채권,TIGER 미국30년국채커버드콜액티브(H),8845,5,-80,-0.9,8829.0,-7.3498,246529,2180,11131,TIGER,False,False,True
102780,2,국내 업종/테마,KODEX 삼성그룹,8290,2,15,0.18,8304.0,-9.9075,12194,101,10852,KODEX,False,False,False
475630,7,기타,TIGER CD1년금리액티브(합성),1031280,2,85,0.01,1031280.0,0.8217,1327,1368,10645,TIGER,False,False,False
477080,6,채권,RISE CD금리액티브(합성),102580,2,20,0.02,102542.0,0.8158,250,25,10336,RISE,False,False,False
491080,6,채권,KODEX 25-12 은행채(AAA)액티브,101120,3,0,0.0,101129.0,0.9231,0,0,9560,KODEX,False,False,False
305540,2,국내 업종/테마,TIGER 2차전지테마,16505,5,-195,-1.17,16558.0,-17.1627,266095,4379,9499,TIGER,False,False,False
305720,2,국내 업종/테마,KODEX 2차전지산업,13510,5,-125,-0.92,13541.0,-18.5728,194376,2618,9416,KODEX,False,False,False
476810,6,채권,KODEX 25-11 은행채(AA-이상)PLUS액티브,10370,5,-10,-0.1,10377.0,1.071,10,0,9412,KODEX,False,False,False
458760,4,해외주식,TIGER 미국배당다우존스타겟커버드콜2호,10980,3,0,0.0,10972.0,9.7341,30337,333,8586,TIGER,False,False,False
436140,6,채권,SOL 종합채권(AA-이상)액티브,113450,5,-115,-0.1,113457.0,2.5417,5,0,8403,SOL,False,False,False
368590,4,해외주식,RISE 미국나스닥100,23070,2,25,0.11,22943.0,20.585,135988,3134,8236,RISE,False,False,False
157450,6,채권,TIGER 단기통안채,109065,3,0,0.0,109077.0,0.7621,183,19,8142,TIGER,False,False,False
494900,6,채권,TIGER 25-12 금융채(AA-이상),50310,3,0,0.0,50312.0,,0,0,8035,TIGER,False,False,False
315930,2,국내 업종/테마,KODEX Top5PlusTR,20930,5,-65,-0.31,21002.0,-2.5528,404,8,7870,KODEX,False,False,False
292150,2,국내 업종/테마,TIGER TOP10,10765,2,50,0.47,10779.0,-4.8064,3665,39,7864,TIGER,False,False,False
278540,1,국내 시장지수,KODEX MSCI Korea TR,11035,5,-20,-0.18,11065.0,-5.3511,55,0,7824,KODEX,False,False,False
446720,4,해외주식,SOL 미국배당다우존스,11915,2,10,0.08,11899.0,11.2928,39675,472,7590,SOL,False,False,False
453870,4,해외주식,TIGER 인도니프티50,13945,5,-55,-0.39,13993.0,4.3219,11744,163,7356,TIGER,False,False,False
356540,6,채권,ACE 종합채권(AA-이상)KIS액티브,107050,2,20,0.02,107001.0,2.3965,97,10,7188,ACE,False,False,False
294400,1,국내 시장지수,KOSEF 200TR,42070,5,-5,-0.01,42118.0,-3.7186,943,39,7068,KOSEF,False,False,False
457480,4,해외주식,ACE 테슬라밸류체인액티브,18535,5,-330,-1.75,18536.0,74.2725,219870,4071,6876,ACE,False,False,False
153130,6,채권,KODEX 단기채권,111830,2,5,0.0,111840.0,0.7704,7695,860,6873,KODEX,False,False,False
379780,4,해외주식,RISE 미국S&P500,18930,5,-35,-0.18,18898.0,17.1329,12809,242,6853,RISE,False,False,False
458250,6,채권,TIGER 미국30년국채스트립액티브(합성 H),42615,5,-465,-1.08,42609.0,-12.4747,25697,1093,6423,TIGER,False,False,False
451540,6,채권,TIGER 종합채권(AA-이상)액티브,56100,5,-45,-0.08,56063.0,2.6792,40,2,6363,TIGER,False,False,False
329750,6,채권,TIGER 미국달러단기채권액티브,13065,2,35,0.27,13061.0,8.0431,20883,272,6176,TIGER,False,False,False
314250,4,해외주식,KODEX 미국빅테크10(H),47740,2,275,0.58,47296.0,20.2102,61286,2923,6144,KODEX,False,False,True
371160,4,해외주식,TIGER 차이나항셍테크,7300,5,-105,-1.42,7354.0,41.7224,175728,1279,6114,TIGER,False,False,False
411060,5,원자재,ACE KRX금현물,17580,5,-255,-1.43,17532.0,15.4368,96899,1699,5872,ACE,False,False,False
329200,2,국내 업종/테마,TIGER 리츠부동산인프라,4155,5,-5,-0.12,4156.0,-9.8006,22044,91,5713,TIGER,False,False,False
152100,1,국내 시장지수,PLUS 200,33535,5,-190,-0.56,33581.0,-3.206,67267,2252,5634,PLUS,False,False,False
402970,4,해외주식,ACE 미국배당다우존스,13120,5,-10,-0.08,13115.0,11.2994,29091,381,5576,ACE,False,False,False
272580,6,채권,TIGER 단기채권액티브,54945,3,0,0.0,54952.0,0.8165,600,32,5565,TIGER,False,False,False
396500,2,국내 업종/테마,TIGER Fn반도체TOP10,9280,2,40,0.43,9296.0,-10.3783,40931,379,5540,TIGER,False,False,False
114800,3,국내파생,KODEX 인버스,4660,2,5,0.11,4660.0,4.6067,2759401,12881,5522,KODEX,True,False,False
486290,4,해외주식,TIGER 미국나스닥100타겟데일리커버드콜,10610,2,30,0.28,10562.0,19.6967,70170,743,5507,TIGER,False,False,False
456610,6,채권,TIGER 미국달러SOFR금리액티브(합성),58055,2,10,0.02,58121.0,8.2323,1285,74,5412,TIGER,False,False,False
390390,4,해외주식,KODEX 미국반도체MV,24190,2,185,0.77,23882.0,11.9688,73374,1774,5334,KODEX,False,False,False
139260,2,국내 업종/테마,TIGER 200 IT,27150,2,155,0.57,27194.0,-12.2229,185,5,5300,TIGER,False,False,False
453810,4,해외주식,KODEX 인도Nifty50,14245,5,-45,-0.31,14307.0,3.7386,7641,108,5292,KODEX,False,False,False
470260,6,채권,TIGER 24-12 금융채(AA-이상),52285,3,0,0.0,52282.0,0.8,350,18,5144,TIGER,False,False,False
465580,4,해외주식,ACE 미국빅테크TOP7 Plus,18400,5,-30,-0.16,18285.0,28.432,65080,1195,5042,ACE,False,False,False
439870,6,채권,KODEX 국고채30년액티브,123805,5,-35,-0.03,123367.0,6.8645,1632,201,4934,KODEX,False,False,False
462010,2,국내 업종/테마,TIGER 2차전지소재Fn,4590,5,-55,-1.18,4600.0,-17.2015,209819,959,4817,TIGER,False,False,False
91180,2,국내 업종/테마,KODEX 자동차,18040,5,-60,-0.33,18070.0,-0.6587,12733,229,4808,KODEX,False,False,False
196230,6,채권,RISE 단기통안채,113740,2,10,0.01,113752.0,0.753,190,21,4804,RISE,False,False,False
469830,6,채권,SOL 초단기채권액티브,52340,2,5,0.01,52347.0,0.9061,21847,1143,4717,SOL,False,False,False
114260,6,채권,KODEX 국고채3년,61780,5,-5,-0.01,61797.0,1.2868,562,34,4685,KODEX,False,False,False
91160,2,국내 업종/테마,KODEX 반도체,28710,5,-40,-0.14,28747.0,-10.492,55760,1600,4622,KODEX,False,False,False
477050,6,채권,PLUS 머니마켓액티브,51410,2,10,0.02,51406.0,0.8931,5003,257,4617,PLUS,False,False,False
161510,2,국내 업종/테마,PLUS 고배당주,15030,5,-175,-1.15,15035.0,3.2527,38147,575,4532,PLUS,False,False,False
481060,6,채권,KODEX 미국30년국채타겟커버드콜(합성 H),9530,5,-80,-0.83,9509.0,-7.1767,173909,1655,4508,KODEX,False,False,False
474220,4,해외주식,TIGER 미국테크TOP10타겟커버드콜,14460,2,5,0.03,14405.0,26.2555,69116,997,4432,TIGER,False,False,False
293180,1,국내 시장지수,HANARO 200,33055,5,-105,-0.32,33154.0,-3.6103,44,1,4314,HANARO,False,False,False
476450,6,채권,히어로즈 머니마켓액티브,51560,3,0,0.0,51564.0,0.8508,5856,301,4174,히어로즈,False,False,False
449180,4,해외주식,KODEX 미국S&P500(H),14110,5,-25,-0.18,14085.0,8.806,4781,67,4141,KODEX,False,False,True
466920,2,국내 업종/테마,SOL 조선TOP3플러스,13950,5,-230,-1.62,13957.0,21.5081,111057,1556,4122,SOL,False,False,False
148070,6,채권,KOSEF 국고채10년,119050,5,-70,-0.06,119056.0,2.0518,10421,1240,4048,KOSEF,False,False,False
251350,4,해외주식,KODEX 선진국MSCI World,31590,5,-85,-0.27,31548.0,15.6824,3435,108,3965,KODEX,False,False,False
446770,4,해외주식,ACE 글로벌반도체TOP4 Plus SOLACTIVE,25480,2,120,0.47,25215.0,9.8977,5453,138,3911,ACE,False,False,False
226490,1,국내 시장지수,KODEX 코스피,25410,5,-15,-0.06,25398.0,-2.8839,4936,124,3824,KODEX,False,False,False
105190,1,국내 시장지수,ACE 200,33410,5,-60,-0.18,33486.0,-3.7527,2669,88,3725,ACE,False,False,False
69660,1,국내 시장지수,KOSEF 200,32920,5,-160,-0.48,32960.0,-3.3992,6525,214,3687,KOSEF,False,False,False
455030,6,채권,KODEX 미국달러SOFR금리액티브(합성),12035,2,20,0.17,12036.0,8.0971,15636,187,3678,KODEX,False,False,False
441680,7,기타,TIGER 미국나스닥100커버드콜(합성),11245,2,5,0.04,11275.0,13.375,13923,156,3666,TIGER,False,False,False
472870,6,채권,RISE 미국30년국채엔화노출(합성 H),8880,5,-55,-0.62,8898.0,-9.5099,126673,1124,3636,RISE,False,False,False
385560,6,채권,RISE KIS국고채30년Enhanced,85380,5,-280,-0.33,85145.0,9.4836,4700,401,3612,RISE,False,False,False
479080,6,채권,1Q 머니마켓액티브,51435,2,10,0.02,51432.0,0.8926,174,8,3493,1Q,False,False,False
483280,4,해외주식,KODEX 미국AI테크TOP10타겟커버드콜,11715,2,65,0.56,11673.0,24.5856,46989,548,3409,KODEX,False,False,False
448290,4,해외주식,TIGER 미국S&P500TR(H),14600,5,-45,-0.31,14580.0,9.1281,5078,74,3395,TIGER,False,False,True
454780,6,채권,히어로즈 종합채권(AA-이상)액티브,111255,3,0,0.0,111241.0,2.5202,0,0,3392,히어로즈,False,False,False
302190,6,채권,TIGER 중장기국채,52775,5,-25,-0.05,52772.0,1.6264,447,23,3335,TIGER,False,False,False
91170,2,국내 업종/테마,KODEX 은행,8580,5,-40,-0.46,8583.0,6.1837,69318,594,3299,KODEX,False,False,False
449190,4,해외주식,KODEX 미국나스닥100(H),17085,3,0,0.0,16992.0,12.3569,21844,372,3289,KODEX,False,False,True
364980,2,국내 업종/테마,TIGER 2차전지TOP10,9165,5,-45,-0.49,9200.0,-17.2135,756796,6925,3217,TIGER,False,False,False
473290,6,채권,KODEX 26-12 회사채(AA-이상)액티브,10585,3,0,0.0,10581.0,1.2434,1837,19,3169,KODEX,False,False,False
491610,6,채권,1Q CD금리액티브(합성),100785,2,5,0.0,100775.0,,14,1,3162,1Q,False,False,False
304660,6,채권,KODEX 미국30년국채울트라선물(H),7840,5,-65,-0.82,7839.0,-8.2947,11460,89,3026,KODEX,False,False,True
484790,6,채권,KODEX 미국30년국채액티브(H),9535,5,-70,-0.73,9512.0,-7.8039,260118,2477,3000,KODEX,False,False,True
394660,4,해외주식,TIGER 글로벌자율주행&전기차SOLACTIVE,11440,2,10,0.09,11443.0,19.8113,12057,137,2988,TIGER,False,False,False
489250,4,해외주식,KODEX 미국배당다우존스,11095,5,-20,-0.18,11119.0,11.2278,48785,541,2973,KODEX,False,False,False
439860,6,채권,KODEX ESG종합채권(A-이상)액티브,113145,5,-10,-0.01,113125.0,1.3116,1,0,2919,KODEX,False,False,False
447770,7,기타,TIGER 테슬라채권혼합Fn,14445,5,-140,-0.96,14438.0,26.0043,48386,699,2802,TIGER,False,False,False
456600,4,해외주식,TIMEFOLIO 글로벌AI인공지능액티브,25800,5,-40,-0.15,25613.0,35.3233,8778,225,2786,TIMEFOLIO,False,False,False
451000,6,채권,PLUS 종합채권(AA-이상)액티브,114210,2,160,0.14,114179.0,2.48,1,0,2759,PLUS,False,False,False
467940,6,채권,KODEX 25-11 회사채(A+이상)액티브,10695,3,0,0.0,10699.0,0.8962,0,0,2735,KODEX,False,False,False
394670,4,해외주식,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),7015,5,-50,-0.71,7102.0,27.1827,1792,12,2666,TIGER,False,False,False
143860,2,국내 업종/테마,TIGER 헬스케어,36350,2,335,0.93,36461.0,-4.3427,18468,666,2661,TIGER,False,False,False
241180,4,해외주식,TIGER 일본니케이225,22455,5,-155,-0.69,22415.0,9.4915,2884,64,2493,TIGER,False,False,False
463290,6,채권,1Q 단기금융채액티브,105805,3,0,0.0,105813.0,0.8627,0,0,2465,1Q,False,False,False
471230,6,채권,KODEX 국고채10년액티브,113135,5,-145,-0.13,113170.0,2.0448,10070,1139,2455,KODEX,False,False,False
480260,6,채권,TIGER 27-04회사채(A+이상)액티브,52070,5,-10,-0.02,52081.0,1.4413,217,11,2420,TIGER,False,False,False
487340,6,채권,ACE CD금리&초단기채권액티브,101715,2,10,0.01,101722.0,0.9178,1097,111,2415,ACE,False,False,False
200250,4,해외주식,KOSEF 인도Nifty50(합성),26135,5,-100,-0.38,26250.0,3.2264,9170,239,2352,KOSEF,False,False,False
423920,4,해외주식,TIGER 미국필라델피아반도체레버리지(합성),24765,2,535,2.21,24015.0,14.6873,23385,575,2311,TIGER,False,True,False
438330,6,채권,TIGER 투자등급회사채액티브,114710,5,-55,-0.05,114744.0,1.7014,1,0,2305,TIGER,False,False,False
488500,4,해외주식,TIGER 미국S&P500동일가중,11105,5,-10,-0.09,11105.0,13.6968,16202,179,2304,TIGER,False,False,False
245710,4,해외주식,ACE 베트남VN30(합성),21335,5,-110,-0.51,21529.0,6.7712,1185,25,2304,ACE,False,False,False
487230,4,해외주식,KODEX 미국AI전력핵심인프라,12945,5,-125,-0.96,12920.0,38.7473,48771,630,2298,KODEX,False,False,False
479520,6,채권,RISE KOFR금리액티브(합성),102215,2,25,0.02,102185.0,0.8288,639,65,2295,RISE,False,False,False
475720,3,국내파생,RISE 200위클리커버드콜,8530,5,-25,-0.29,8536.0,-4.2101,21711,185,2295,RISE,False,False,False
449450,2,국내 업종/테마,PLUS K방산,17825,5,-235,-1.3,17772.0,3.8229,49440,886,2264,PLUS,False,False,False
448300,4,해외주식,TIGER 미국나스닥100TR(H),17575,3,0,0.0,17486.0,12.3362,2118,37,2258,TIGER,False,False,True
482730,4,해외주식,TIGER 미국S&P500타겟데일리커버드콜,11465,3,0,0.0,11438.0,16.8705,22511,257,2230,TIGER,False,False,False
466940,2,국내 업종/테마,TIGER 은행고배당플러스TOP10,14130,5,-125,-0.88,14148.0,7.0436,21935,310,2225,TIGER,False,False,False
251340,3,국내파생,KODEX 코스닥150선물인버스,4075,2,5,0.12,4090.0,4.6272,6973753,28529,2209,KODEX,True,False,False
452360,4,해외주식,SOL 미국배당다우존스(H),11565,5,-15,-0.13,11560.0,3.4945,16811,194,2197,SOL,False,False,True
475080,7,기타,KODEX 테슬라커버드콜채권혼합액티브,9985,5,-15,-0.15,9964.0,11.1234,20148,201,2192,KODEX,False,False,False
409820,4,해외주식,KODEX 미국나스닥100레버리지(합성 H),13010,3,0,0.0,12881.0,24.7363,11363,147,2160,KODEX,False,True,False
455850,2,국내 업종/테마,SOL AI반도체소부장,9550,2,20,0.21,9559.0,-13.7167,30682,291,2139,SOL,False,False,False
361580,1,국내 시장지수,RISE 200TR,18200,3,0,0.0,18224.0,-3.8055,695,12,2129,RISE,False,False,False
488980,6,채권,SOL 26-12 회사채(AA-이상)액티브,50650,3,0,0.0,50655.0,,0,0,2097,SOL,False,False,False
290130,2,국내 업종/테마,RISE ESG사회책임투자,12255,2,65,0.53,12285.0,-0.8944,1,0,2071,RISE,False,False,False
143850,4,해외주식,TIGER 미국S&P500선물(H),65700,5,-225,-0.34,65716.0,8.5274,498,32,2070,TIGER,False,False,True
388420,2,국내 업종/테마,RISE 비메모리반도체액티브,9110,2,30,0.33,9128.0,-9.7864,25239,229,2033,RISE,False,False,False
91230,2,국내 업종/테마,TIGER 반도체,29600,5,-40,-0.13,29645.0,-10.5613,5880,173,2031,TIGER,False,False,False
466950,4,해외주식,TIGER 글로벌AI액티브,18650,2,20,0.11,18424.0,33.7401,6153,114,2012,TIGER,False,False,False
426030,4,해외주식,TIMEFOLIO 미국나스닥100액티브,27550,5,-140,-0.51,27330.0,42.8424,26663,733,2006,TIMEFOLIO,False,False,False
462330,2,국내 업종/테마,KODEX 2차전지산업레버리지,1496,5,-31,-2.03,1510.0,-37.5461,817606,1216,2002,KODEX,False,True,False
473330,6,채권,SOL 미국30년국채커버드콜(합성),10080,5,-25,-0.25,10056.0,1.0095,19138,192,2001,SOL,False,False,False
496080,1,국내 시장지수,TIGER 코리아밸류업,9505,2,10,0.11,9523.0,,711498,6736,2001,TIGER,False,False,False
495850,1,국내 시장지수,KODEX 코리아밸류업,9465,5,-5,-0.05,9503.0,,24348,230,1988,KODEX,False,False,False
372330,4,해외주식,KODEX 차이나항셍테크,7210,5,-135,-1.84,7314.0,41.5221,33654,242,1983,KODEX,False,False,False
487240,2,국내 업종/테마,KODEX AI전력핵심설비,9200,2,100,1.1,9238.0,14.754,290158,2646,1978,KODEX,False,False,False
367770,2,국내 업종/테마,RISE 수소경제테마,8410,5,-35,-0.41,8440.0,-4.7915,4405,37,1968,RISE,False,False,False
365780,6,채권,ACE 국고채10년,93600,5,-160,-0.17,93623.0,2.1128,436,40,1926,ACE,False,False,False
472160,4,해외주식,TIGER 미국테크TOP10 INDXX(H),15445,5,-35,-0.23,15365.0,18.894,26300,406,1915,TIGER,False,False,True
228790,2,국내 업종/테마,TIGER 화장품,2680,3,0,0.0,2686.0,-11.8422,155194,415,1901,TIGER,False,False,False
329650,7,기타,KODEX TRF3070,13605,3,0,0.0,13598.0,6.0818,2889,39,1850,KODEX,False,False,False
438080,7,기타,ACE 미국S&P500채권혼합액티브,12945,2,15,0.12,12916.0,10.6073,24339,314,1812,ACE,False,False,False
476690,4,해외주식,TIGER 글로벌비만치료제TOP2Plus,10135,5,-135,-1.31,10202.0,-10.3292,2783,28,1809,TIGER,False,False,False
192090,4,해외주식,TIGER 차이나CSI300,10510,5,-35,-0.33,10546.0,33.481,3290,34,1802,TIGER,False,False,False
273140,6,채권,KODEX 단기변동금리부채권액티브,112700,5,-15,-0.01,112738.0,0.7418,28,3,1802,KODEX,False,False,False
456880,7,기타,ACE 미국달러SOFR금리(합성),11770,2,20,0.17,11765.0,8.1454,786,9,1798,ACE,False,False,False
132030,5,원자재,KODEX 골드선물(H),16340,5,-265,-1.6,16338.0,7.3021,9427,153,1797,KODEX,False,False,True
480020,4,해외주식,ACE 미국빅테크7+데일리타겟커버드콜(합성),12385,5,-65,-0.52,12371.0,24.5622,40664,503,1771,ACE,False,False,False
395270,2,국내 업종/테마,HANARO Fn K-반도체,9050,2,50,0.56,9064.0,-8.5366,30159,272,1765,HANARO,False,False,False
483230,6,채권,RISE 25-06 은행채(AA+이상)액티브,50915,3,0,0.0,50920.0,0.8118,0,0,1707,RISE,False,False,False
295040,1,국내 시장지수,SOL 200TR,12005,5,-65,-0.54,12037.0,-3.1689,24,0,1693,SOL,False,False,False
458210,7,기타,히어로즈 CD금리액티브(합성),105590,2,15,0.01,105557.0,0.7924,2,0,1684,히어로즈,False,False,False
464540,6,채권,RISE 25-03 회사채(AA-이상)액티브,51010,3,0,0.0,51013.0,0.8361,0,0,1680,RISE,False,False,False
272560,6,채권,RISE 단기국공채액티브,111435,5,-10,-0.01,111443.0,0.8825,33,3,1641,RISE,False,False,False
438570,6,채권,SOL 국고채10년,111685,5,-120,-0.11,111661.0,2.1563,11,1,1622,SOL,False,False,False
464930,4,해외주식,TIGER 글로벌혁신블루칩TOP10,16340,5,-10,-0.06,16257.0,20.7533,372,6,1609,TIGER,False,False,False
494890,1,국내 시장지수,KODEX 200액티브,9455,3,0,0.0,9498.0,,1,0,1607,KODEX,False,False,False
